Port_ID,Total_Trades,Win_Rate,Total_Profit,ROI,Avg_Profit_Per_Trade
4020204877254599680,6050,0.3294214876033058,71998.85595307,0.311560819422595,11.900637347614875
3999240873283311617,4522,0.5232198142414861,42574.473678790004,0.543673453021995,9.414965430957542
4021669203289716224,1682,0.31391200951248516,26427.33159178,0.4044195741684947,15.711849935659927
3960874214179953664,2391,0.5156838143036386,19567.47128569,0.23329625287420802,8.18380229430782
3907081197088384000,4137,0.6139714769156394,18015.997370259996,1.0992418198530547,4.354845871467246
4028701921959171840,687,0.5429403202328966,17601.40139824,0.40648048877447035,25.62067161315866
3956076827719377409,3916,0.5155771195097038,16790.01223802,1.0322298310165385,4.287541429525025
3986814617275053313,3554,0.7822172200337648,16337.46188064,0.871628342633023,4.596922307439504
4022565861939831809,705,0.5276595744680851,14197.577075890002,0.23307950047083875,20.138407199843975
3788465932399412480,3069,0.44607363962202673,13960.966456670001,0.8368063722229275,4.549027845118932
3987739404272887297,6050,0.22826446280991736,12464.6063154,0.5570133876861023,2.060265506677686
4008711265867865600,394,0.4213197969543147,11298.706389769999,0.3082403414586579,28.676919770989844
3936410995029308417,20,0.3,10681.514000000001,1.7910538387345118,534.0757000000001
3931992636670880512,6050,0.40165289256198344,10374.96528998,0.5710796250365378,1.7148702958644628
3939318616482048768,315,0.3746031746031746,9775.389109840002,1.0162799258193589,31.03298130107937
3998572645139652353,266,0.35714285714285715,9603.58535988,0.46803137819487584,36.10370436045113
3962024093501274881,1273,0.26472898664571876,9314.494060179999,0.1459067814121948,7.316963126614296
4031493134338259457,1889,0.36156696664902066,9082.698287860003,0.11586957297271358,4.80820449330863
3944088772635000577,6063,0.4575292759360053,7581.491983399999,0.7088427632933676,1.2504522486227938
4037121179310444801,1595,0.48401253918495296,7237.92173826,0.12970305351111835,4.537881967561129
3886752488982104320,1249,0.745396317053643,7195.178324640001,0.8994404782536423,5.7607512607205775
4017263283405469185,6050,0.336198347107438,7141.36641939,0.1145843979867238,1.1803911437008265
4026179081117855488,197,0.233502538071066,6796.18836,0.40718015560637894,34.49841807106599
3925368433214965504,1458,0.3333333333333333,6789.436738630001,0.3753030637163513,4.656678147208505
3910983669796782848,640,0.428125,6761.648048249999,0.7175143454263484,10.565075075390624
3942630767220672256,4969,0.3829744415375327,6611.89848042,0.5463509212488181,1.3306295996015294
3818233536529843712,1421,0.3391977480647431,6419.607907139999,0.7892085598942918,4.517669181660802
3953764659057081857,583,0.30874785591766724,6048.86608919,0.3711734934649143,10.37541353205832
3976088733682659585,2814,0.43567874911158494,5901.15009982,0.39612502374990327,2.0970682657498223
3978449781300392193,784,0.4387755102040816,5888.6560088,0.2549011281310529,7.51104082755102
3999845462424248576,3318,0.4349005424954792,5843.152606810001,0.8729677560150556,1.7610465963863777
4011626972687000576,6056,0.38408190224570676,5483.14982082,0.2781392443147202,0.9054078303863937
4031173908980084736,225,0.37777777777777777,5360.425729910001,0.5833533025575024,23.824114355155558
4034359562055356161,799,0.48936170212765956,5284.65441593,0.2047159848297743,6.614085626946183
3951723256343550465,3447,0.3524804177545692,5260.022863890001,0.20048576822688127,1.5259712398868583
3953433416230728705,527,0.20872865275142316,4924.761779980001,0.4084618747774278,9.344899013244783
3966142151544441601,1932,0.5320910973084886,4883.80077594,0.303863972044831,2.527847192515528
4037282461943784704,504,0.2698412698412698,4760.365619499999,0.25724123674566407,9.445169879960316
3977078013600312321,5018,0.32642487046632124,4622.351437599999,0.18533789471325765,0.9211541326424869
4033614723417828608,516,0.22286821705426357,4602.2398164900005,0.2771545638872204,8.919069411802326
4031181049693676544,302,0.24172185430463577,4545.2423384,0.7712237279978442,15.050471319205299
4030395639953224449,492,0.17479674796747968,4413.76154738,0.4736511572014385,8.971060055650407
3879821005658659073,872,0.33142201834862384,4268.00656095,2.0616739267749873,4.894502936869266
3941019213896463617,112,0.49107142857142855,4234.087790029999,0.48928326943914424,37.80435526812499
3878631538480067329,2811,0.5033795802205621,3921.2330411600005,0.4104572850492225,1.3949601711704023
3932103299427844097,2589,0.3005021243723445,3860.3097053499996,0.21871120967134075,1.4910427598879874
4030626027667524352,233,0.4978540772532189,3796.34803991,0.15744272680751165,16.293339227081546
4013978721149559808,294,0.20748299319727892,3778.8782239800003,3.1434690285838127,12.85332729244898
4016164457907769600,712,0.4353932584269663,3742.6873197200002,0.1254299528609518,5.256583314213484
4002413037164645377,576,0.1857638888888889,3686.9697606,2.492177630013401,6.4009891677083335
4029749871687083265,856,0.4287383177570093,3662.13654822,3.1705408328920717,4.278196902126168
3994879592543698688,653,0.552833078101072,3658.7650624,0.8283465412325379,5.603009283920367
4037511388357114368,953,0.4333683105981112,3552.34051692,0.39621077812691025,3.72753464524659
3996598927198996481,2661,0.368282600526118,3509.04461888,1.0693254939861139,1.3186939567380684
3988071780777702657,2385,0.3731656184486373,3424.4699222,0.35867714192781286,1.4358364453668764
4030555430101054209,121,0.2644628099173554,3358.38032001,0.6688799028035486,27.755209256280992
4029299190618134272,230,0.3130434782608696,3354.1458763700007,0.6732096274305341,14.583242940739133
4008804082027254529,975,0.5405128205128205,3332.7334588699996,0.07655048552319497,3.4181881629435895
4036548677626662656,147,0.46258503401360546,3296.87667987,0.5616856610336963,22.427732516122447
3988205565930333696,371,0.38005390835579517,3283.93800993,0.3528639622080676,8.851584932425876
3957509601040585217,1113,0.2695417789757412,3174.1803667200006,0.32208807431247743,2.851914076118599
4023697881318718465,70,0.08571428571428572,3151.95061998,3.307649091012277,45.02786599971429
4017323550554338817,545,0.5009174311926605,3134.7351025000003,1.9572861271360744,5.751807527522936
4031451549482615297,114,0.38596491228070173,3124.54121527,1.04245508307752,27.408256274298246
3993014919980212480,695,0.4762589928057554,3078.6630103899997,0.46332619163843913,4.429730950201439
4006366295148391425,681,0.17180616740088106,3018.5418056999997,2.0306055391083726,4.432513664757709
3733192481840423936,689,0.8026124818577649,2923.97719988,0.25109886265200626,4.243798548447025
4004410127575640832,507,0.34516765285996054,2905.76386668,0.606130659451627,5.731289677869822
4017110277719148289,252,0.5674603174603174,2899.93302141,0.4712308465925302,11.507670719880952
3891020560590657281,437,0.6475972540045767,2856.30056379,1.7434069462039081,6.536156896544623
4033639786957934336,149,0.16778523489932887,2848.14185731,0.707492554507126,19.115046022214766
3981810242465907713,105,0.11428571428571428,2836.47282999,1.1056429632843092,27.01402695228571
4029422834086627072,102,0.37254901960784315,2799.9025498399997,1.2978312128944094,27.45002499843137
4030565764341697025,105,0.4857142857142857,2789.8782899599996,0.8709829228719865,26.57026942819047
4031414524297538817,244,0.36885245901639346,2726.7956177399997,1.3301405105399107,11.175391875983605
4019895412775450368,571,0.4238178633975482,2640.30025492,1.0534519107683362,4.623993441190893
4027747397961573889,460,0.45,2638.2194499600005,0.1833911548643372,5.735259673826088
4028427053699127040,121,0.2975206611570248,2633.02381341,0.8855609966771218,21.76052738355372
3988187872032603905,5238,0.3266513936617029,2599.7616706199997,0.3539710477245886,0.49632716124856807
4030635536196756737,1294,0.5247295208655333,2581.61417484,0.27624763409257014,1.9950650501081917
3975304792994095360,2438,0.4265791632485644,2536.0810463,0.383252249554081,1.040230125635767
3784403294629753856,6050,0.3023140495867769,2521.81430468,0.33981861143763625,0.4168288106909091
4034786679304751616,321,0.38317757009345793,2521.07586938,3.0863578746042677,7.853818907725857
4035034554469394176,395,0.1670886075949367,2517.3207997300005,2.0996077582862447,6.372964049949369
4012994295026226176,627,0.4003189792663477,2500.33664614,1.5614641744135835,3.9877777450398724
4035430878731345664,89,0.48314606741573035,2493.75041995,1.9099021490834953,28.01966763988764
3977234346014419201,83,0.39759036144578314,2427.2928308600003,4.102463607193359,29.244491938072294
3983074113875692800,43,0.32558139534883723,2424.8295199599997,2.718941629745096,56.39138418511627
3887577207880438784,6050,0.4781818181818182,2417.51403674,0.21449107715407587,0.39958909698181816
4029506971304830209,52,0.057692307692307696,2413.6540000200002,3.0493127697004287,46.4164230773077
4023697433751327232,42,0.09523809523809523,2408.2239999800004,3.186034199387988,57.338666666190484
3939925275039085824,5928,0.3623481781376518,2378.8786707,0.6556841633425939,0.40129532231781373
3943533600390906881,1759,0.5480386583285958,2361.4245720499994,1.0608087437491676,1.3424812803013073
4037179073830813185,73,0.4246575342465753,2331.43490998,0.7267750755093776,31.937464520273974
4008537296438699777,535,0.4654205607476635,2330.84564531,0.6893278078271059,4.35672083235514
3975392755164484097,1829,0.2799343903772553,2330.27031414,0.15523253086370412,1.274067968365227
4041860229502600193,97,0.3917525773195876,2327.33599982,1.3390372802971153,23.993154637319588
3935808725185052672,1715,0.3510204081632653,2301.9641228599994,0.11825916711168154,1.3422531328629734
4022641794255717633,6052,0.43522802379378717,2176.83382376,1.847685980160385,0.35968833836087244
4040843843196854529,59,0.3220338983050847,2151.70406,0.9855234808570021,36.46956033898305
4023616625178799873,827,0.40991535671100365,2087.7711930100004,0.7998545064176268,2.5245117206892385
3944658614777849089,45,0.4444444444444444,2074.4499799600003,2.0835728712731334,46.09888844355556
4032403303704824321,223,0.5515695067264574,2060.57051952,0.2639519891800358,9.240226544932735
4014818740371615232,529,0.20982986767485823,2013.6475100900002,0.2319246814847921,3.8065170323062385
4031673021422897664,229,0.314410480349345,1984.7171999900002,0.4891923998604832,8.666887336200874
3930688517098515713,288,0.4861111111111111,1947.24457347,0.29321394573311843,6.761265880104166
4037785885739608577,254,0.23228346456692914,1934.5792352600001,2.735746861138148,7.616453682125985
4037717032428033792,317,0.3217665615141956,1897.3229995000002,2.7371265036986876,5.985246055205048
3993222640082269952,3087,0.4645286686103013,1884.46844302,0.23725695585505072,0.61045301037253
4000222729738650369,958,0.5605427974947808,1803.62013328,0.7204062767497224,1.8826932497703548
3910887259807777281,75,0.22666666666666666,1803.3020100100002,0.8922299808025964,24.044026800133338
3991414786174551297,311,0.2990353697749196,1787.9877156900002,0.6553007118398677,5.749156642090033
4038768306117031680,100,0.22,1741.9142598800001,1.6535171946095013,17.4191425988
4013955990069013504,358,0.659217877094972,1690.02704985,0.70328619573829,4.7207459493016755
4004713168329653760,27,0.07407407407407407,1667.19861,3.210949034255438,61.74809666666666
4030708912786799105,60,0.03333333333333333,1612.84376999,3.201021189641979,26.880729499833333
4037073643537925121,446,0.1860986547085202,1540.4004996200001,2.593182325446432,3.453812779417041
4029507714735307777,53,0.03773584905660377,1537.89995998,3.422200917287123,29.01698037698113
4021243448368889856,6050,0.3785123966942149,1498.1937578999998,0.0856193689788358,0.24763533188429748
3919174299855478272,1267,0.48066298342541436,1456.3718076200003,0.06321673528339904,1.1494647258247832
3998659472131949824,147,0.4897959183673469,1449.32593976,0.30740181541181216,9.859360134421769
3865845304835489536,882,0.5113378684807256,1406.06618669,0.710571420923522,1.594179349988662
3956048468100538880,28,0.7142857142857143,1373.56489,1.1145612443640718,49.055888928571434
4031408429897920512,82,0.04878048780487805,1351.26659997,3.052549061581026,16.478860975243904
4030392204221219329,85,0.09411764705882353,1347.75800996,3.064754308455062,15.855976587764706
3949214983441029120,4530,0.369757174392936,1317.5775589599998,0.33279920298540916,0.2908559732803532
3926423286576838657,478,0.3410041841004184,1309.4599595900002,0.13545884037560055,2.739455982405858
4039129759104249600,133,0.44360902255639095,1264.28919972,3.162479424560003,9.505933832481203
3937714876784951296,511,0.3933463796477495,1117.5308932100006,0.08970499951658285,2.186948910391391
4039279455324236544,327,0.5535168195718655,1038.8074192600002,1.0221011564380975,3.176781098654435
3952087967771302912,172,0.3372093023255814,1032.60525986,0.6091955584654052,6.003518952674418
3819545518395756033,68,0.38235294117647056,980.06319996,0.6898168266747995,14.412694117058823
3923766029921022977,1259,0.2851469420174742,772.7290318900001,0.15648862124032628,0.6137641238204925
3911997667197443328,64,0.46875,605.72231024,0.621665092184959,9.4644110975
3977116548751698176,1624,0.28078817733990147,603.98050076,0.02723076312711209,0.3719091753448276
3672754654734989568,474,0.4430379746835443,566.59765978,0.4763850357271092,1.1953537126160336
3826087012661391104,108,0.5833333333333334,532.65697373,12.17851745780603,4.932009016018519
3949329502284748801,384,0.1875,425.96505789,0.8227625989486956,1.109284004921875
3914654298562589441,483,0.4140786749482402,343.47044905000075,0.08002997640851603,0.7111189421325067
3768170840939476993,14,0.42857142857142855,243.66889897,8.779089104108492,17.404921355
3786761687746711808,82,0.45121951219512196,205.02139999,0.3320721883823882,2.5002609754878047
4040382575336130560,76,0.0,0.0,0.0,0.0
3946087913459823360,6085,0.3171733771569433,-40.667241669999996,-0.05545109315060492,-0.00668319501561216
3880920727367689984,145,0.33793103448275863,-176.82699999000002,-0.10905775247160804,-1.2194965516551726
3858510226868015873,996,0.24397590361445784,-280.97295039,-0.03568396328203826,-0.282101355813253
4041804592937345281,368,0.23097826086956522,-776.34299969,-0.13428684976844413,-2.1096277165489132
4000877324693233921,6050,0.44859504132231404,-836.1005588599955,-0.00887334041105951,-0.138198439480991
3944239644144231424,858,0.26456876456876455,-1187.8909756799994,-0.12420201934127043,-1.384488316643356
3995532094997544704,6051,0.21401421252685507,-12346.682218599999,-0.1868369025403617,-2.0404366581722027
